股票代码,股票名称,D-0日期,D-0涨幅,D-0振幅,D-0最低价,D-0最高价,D-1振幅,D-0/D-1成交额百分比,T+0(低/高),T+1最高价,T+2最高价,T+3最高价,T+4最高价,T+5最高价,T+6最高价
688003,天准科技,2026-08-18,-4.85,6.86,-8.03,-1.17,16.2,83.52%,-10%/-3%(阴),-1%,-1%,-4%,-9%,-8%,-6%
688004,博汇科技,2023-03-02,0.44,6.1,-1.44,+4.65,19.97,117.37%,-8%/1%(阴),-4%,-8%,-7%,-5%,0%,-3%
688005,容百科技,2020-02-11,-1.92,24.25,-7.29,+16.97,22.51,106.0%,-2%/16%(阳),22%,18%,10%,9%,15%,3%
688005,容百科技,2021-07-08,1.29,6.85,-1.08,+5.77,14.86,118.67%,-5%/0%(阳),12%,10%,1%,-5%,-5%,-8%
688006,XD杭可科,2026-05-29,0.53,9.66,-5.96,+3.70,21.57,90.44%,-8%/7%(阴),-6%,-1%,-12%,-16%,-19%,-11%
688007,光峰科技,2021-10-22,-1.95,6.42,-2.43,+3.98,16.38,93.28%,0%/9%(阳),9%,6%,1%,4%,20%,15%
688010,福光股份,2026-06-15,-9.07,8.99,-13.67,-4.68,17.16,95.84%,-2%/5%(阳),14%,20%,16%,8%,7%,7%
688016,心脉医疗,2022-10-17,15.88,10.42,+8.64,+19.05,17.32,223.88%,-2%/8%(阳),7%,9%,19%,22%,17%,19%
688017,绿的谐波,2023-02-08,-5.78,7.11,-9.29,-2.18,20.16,84.61%,-2%/6%(阳),8%,5%,3%,0%,-1%,-6%
688019,安集科技,2020-04-23,5.89,7.51,+5.01,+12.52,11.28,176.1%,0%/11%(阳),9%,11%,19%,25%,45%(板),60%
688020,方邦股份,2022-07-22,5.61,18.1,-8.06,+10.04,22.87,211.74%,-3%/19%(阳),22%,29%,38%,33%,37%,31%
688023,安恒信息,2019-12-19,-5.59,8.37,-6.69,+1.68,19.77,68.81%,-1%/14%(阳),17%,10%,16%,12%,13%,5%
688023,安恒信息,2020-02-13,1.04,10.27,-4.55,+5.72,22.06,128.78%,-9%/0%(阴),-6%,-6%,-6%,-12%,-6%,-10%
688025,杰普特,2026-02-02,-3.59,10.64,-4.68,+5.96,20.57,111.01%,1%/19%(阳),19%,15%,18%,36%(板),50%,46%
688028,沃尔德,2021-09-06,1.67,11.7,-5.37,+6.33,20.93,108.37%,0%/16%(阳),11%,9%,0%,-2%,1%,4%
688029,南微医学,2022-10-17,5.46,11.81,+4.14,+15.95,18.69,234.66%,-4%/16%(阳),10%,15%,19%,18%,12%,11%
688031,星环科技,2024-11-22,5.33,11.71,+3.67,+15.38,19.03,276.1%,-11%/2%(阴),-6%,-12%,-10%,-7%,-2%,-1%
688031,星环科技,2024-12-06,1.69,19.46,-2.69,+16.77,16.27,134.39%,-6%/6%(阴),10%,-3%,-2%,-6%,-11%,-12%
688037,芯源微,2022-02-24,0.62,7.22,-1.23,+5.98,20.87,142.16%,-1%/5%(阴),0%,1%,-1%,-1%,0%,-4%
688039,当虹科技,2021-09-09,-9.18,8.42,-10.96,-2.54,19.86,93.86%,-2%/1%(阴),4%,0%,-2%,-3%,-9%,-11%
688039,当虹科技,2023-12-08,7.44,19.55,+0.45,+19.99,17.86,272.54%,-5%/-2%(阳),0%,5%,-1%,-5%,-6%,-6%
688039,当虹科技,2025-10-09,4.21,11.68,+4.06,+15.74,13.97,163.05%,-12%/-3%(阴),-13%,-11%,-17%,-18%,-19%,-19%
688048,长光华芯,2026-04-23,-1.58,7.29,-3.96,+3.33,16.38,86.4%,3%/11%(阳),8%,8%,0%,3%,6%,8%
688048,长光华芯,2026-07-01,-5.51,8.79,-7.37,+1.42,19.48,80.99%,-10%/-1%(阴),-8%,-4%,-9%,-8%,0%,6%
688051,佳华科技,2022-12-05,3.24,12.3,-3.68,+8.62,20.06,164.92%,-6%/-2%(阴),-6%,-7%,-7%,-4%,-6%,-8%
688051,佳华科技,2023-01-04,3.07,14.13,+1.56,+15.69,21.5,175.55%,-7%/1%(阴),-6%,-6%,0%,-3%,-4%,-4%
688062,迈威生物,2025-02-24,-3.8,5.37,-4.86,+0.51,20.11,111.46%,-1%/3%(阳),9%,8%,9%,4%,-1%,-2%
688062,迈威生物,2025-07-18,-2.76,6.4,-5.95,+0.46,19.38,80.21%,-4%/0%(阳),-1%,-7%,-6%,-8%,-7%,-2%
688063,派能科技,2024-03-12,0.12,5.11,-2.01,+3.10,17.59,72.25%,-2%/2%(阳),0%,-4%,-1%,-1%,-3%,-5%
688063,派能科技,2024-10-08,18.73,13.07,+6.91,+19.98,14.28,178.5%,-14%/-5%(阴),-12%,-17%,-22%,-22%,-26%,-26%
688063,派能科技,2025-10-09,-3.69,6.37,-4.00,+2.37,21.24,89.84%,-5%/3%(阴),-5%,1%,-5%,-4%,-5%,-9%
688068,热景生物,2023-11-09,2.64,7.51,+0.91,+8.42,17.56,97.78%,-6%/2%(阳),2%,-6%,-8%,-9%,-12%,-7%
688068,热景生物,2025-07-07,-6.14,7.11,-8.03,-0.92,15.4,73.63%,-6%/0%(阴),0%,7%,4%,2%,5%,5%
688070,纵横股份,2024-01-12,-3.88,11.95,-3.88,+8.06,19.62,152.61%,-5%/-1%(阴),0%,-5%,-10%,-13%,-14%,-19%
688070,纵横股份,2025-06-03,4.01,18.04,-0.23,+17.81,18.14,165.81%,-8%/-3%(阴),-7%,-10%,-8%,-7%,-9%,-10%
688071,华依科技,2022-06-06,4.71,14.07,+3.94,+18.01,20.01,250.71%,-7%/1%(阴),-3%,-9%,-10%,-7%,-9%,-8%
688080,映翰通,2021-10-28,-5.99,16.56,-7.27,+9.29,1.66,383.42%,0%/5%(阳),7%,8%,9%,8%,10%,14%
688081,兴图新科,2025-08-05,-0.53,14.25,-2.95,+11.30,19.23,163.14%,-4%/2%(阳),9%,9%,2%,0%,-3%,-4%
688081,兴图新科,2026-04-14,0.66,6.85,-2.24,+4.61,19.38,94.21%,-2%/1%(阴),1%,3%,8%,9%,13%,10%
688083,中望软件,2025-10-10,-2.9,6.25,-4.65,+1.60,20.41,83.82%,-2%/14%(阴),0%,-2%,-8%,-10%,-11%,-12%
688084,晶品特装,2024-12-03,-5.64,7.82,-8.04,-0.22,19.06,67.85%,2%/13%(阳),24%,20%,15%,19%,18%,25%
688085,三友医疗,2021-06-23,-6.6,10.81,-10.50,+0.31,15.68,65.66%,-6%/1%(阴),-5%,-2%,-1%,6%,9%,8%
688086,未找到标的,2023-03-02,-7.09,10.81,-11.82,-1.01,21.05,79.86%,-2%/14%(阳),20%,35%,60%,72%,54%,34%
688088,虹软科技,2023-05-29,0.05,5.14,-2.35,+2.79,19.42,86.71%,-5%/3%(阳),23%,18%,19%,17%,18%,12%
688093,世华科技,2025-04-21,-2.27,4.03,-3.17,+0.86,8.65,92.78%,-2%/0%(阴),1%,6%,5%,8%,6%,8%
688098,申联生物,2020-02-07,-5.7,10.43,-9.31,+1.12,16.47,91.58%,-1%/13%(阳),7%,2%,4%,5%,4%,2%
688099,晶晨股份,2020-01-20,0.59,14.9,-4.25,+10.65,19.06,132.94%,-8%/2%(阴),1%,3%,-20%,-14%,-9%,-11%
688103,国力电子,2022-07-19,-1.0,7.41,-3.10,+4.31,20.19,73.59%,-3%/2%(阴),-1%,1%,3%,1%,0%,2%
688103,国力电子,2024-03-22,-6.13,6.9,-7.24,-0.34,18.03,102.38%,-4%/1%(阴),0%,-3%,-1%,0%,3%,9%
688108,赛诺医疗,2020-06-17,0.04,9.32,-4.37,+4.94,20.21,110.1%,-12%/-1%(阴),-3%,0%,1%,1%,-1%,7%
688109,品茗科技,2021-06-11,-1.39,10.33,-3.48,+6.85,14.15,97.99%,-6%/-1%(阴),-4%,-9%,-9%,-9%,-6%,-8%
688110,东芯股份,2026-01-28,-8.42,12.31,-9.95,+2.36,11.93,114.49%,-4%/2%(阴),-2%,-5%,-8%,-10%,-9%,-9%
688112,鼎阳科技,2022-08-16,0.89,8.19,-0.40,+7.78,16.23,117.51%,-2%/6%(阳),3%,-1%,-4%,-4%,-3%,-8%
688112,鼎阳科技,2026-08-19,-2.85,7.66,-5.99,+1.68,15.07,215.5%,-2%/8%(阳),7%,5%,2%,4%,3%,6%
688113,联测科技,2024-03-27,-10.51,7.93,-13.02,-5.09,17.79,77.53%,-3%/5%(阳),9%,7%,2%,-2%,-6%,-11%
688114,华大智造,2025-03-05,-0.79,9.16,-5.34,+3.82,21.96,104.69%,-2%/3%(阳),10%,1%,-3%,-2%,-6%,-7%
688116,天奈科技,2020-07-08,-1.19,7.38,-7.85,-0.47,16.39,89.8%,-3%/6%(阳),3%,7%,2%,-2%,-9%,-12%
688118,普元信息,2021-06-11,-3.74,6.32,-4.92,+1.39,20.09,92.89%,-5%/-1%(阴),-5%,-6%,-6%,-6%,-6%,-10%
688118,普元信息,2024-12-04,-9.5,10.48,-9.80,+0.68,19.91,128.32%,-2%/2%(阳),3%,-1%,2%,1%,-1%,-2%
688119,中钢洛耐,2025-12-12,2.23,9.51,-0.20,+9.31,20.39,145.26%,-1%/5%(阳),2%,1%,4%,9%,16%,9%
688119,中钢洛耐,2026-01-13,-0.13,11.58,-7.89,+3.69,17.71,82.23%,-1%/18%(阳),5%,15%,5%,-3%,-10%,-8%
688120,华海清科,2026-06-30,1.85,9.34,-4.21,+5.13,19.77,126.02%,0%/10%(阳),-3%,-14%,-14%,-12%,-8%,8%
688123,聚辰股份,2020-02-13,-0.85,8.71,-3.33,+5.38,21.41,102.72%,-5%/8%(阳),5%,12%,4%,1%,-4%,-4%
688123,聚辰股份,2020-07-07,-2.68,14.93,-2.68,+12.25,13.52,133.29%,-4%/6%(阳),8%,8%,16%,14%,14%,5%
688128,中国电研,2025-09-09,-4.62,7.02,-4.93,+2.09,19.32,120.32%,-3%/0%(阴),-3%,-3%,-1%,-2%,4%,2%
688130,晶华微,2022-10-21,-3.41,7.94,-6.71,+1.23,20.65,132.35%,-2%/3%(阳),2%,1%,1%,0%,-3%,-4%
688136,科兴制药,2021-06-03,-11.05,9.35,-11.60,-2.25,12.4,94.44%,-6%/-2%(阴),3%,1%,-3%,-6%,-7%,-11%
688141,杰华特,2025-08-18,-1.1,4.87,-2.84,+2.03,20.72,83.87%,-5%/-1%(阴),-3%,-3%,9%,8%,4%,3%
688147,微导纳米,2025-09-09,-0.24,7.94,-2.17,+5.77,19.06,134.71%,-2%/2%(阴),2%,-1%,10%,5%,10%,9%
688152,麒麟信安,2024-11-12,-4.44,17.61,-9.74,+7.87,16.62,118.23%,-8%/-3%(阴),-4%,-7%,-12%,-9%,-9%,-5%
688155,先惠技术,2020-09-18,-6.18,7.68,-8.06,-0.38,20.54,74.54%,-3%/1%(阳),-1%,-3%,2%,1%,-11%,-11%
688155,先惠技术,2021-08-09,-5.77,10.14,-7.84,+2.31,17.97,75.31%,-2%/4%(阴),0%,-1%,5%,-7%,-12%,-10%
688155,先惠技术,2026-05-06,0.42,8.68,-4.65,+4.03,7.83,167.72%,0%/3%(阴),2%,1%,0%,-1%,0%,-3%
688158,优刻得,2020-05-07,-1.37,6.86,-3.26,+3.61,23.29,85.93%,1%/11%(阳),8%,5%,5%,4%,4%,5%
688158,优刻得,2023-10-26,1.19,6.31,+0.60,+6.90,13.43,293.63%,-3%/5%(阳),7%,1%,1%,-1%,-4%,1%
688158,优刻得,2025-12-29,-3.06,4.21,-4.75,-0.54,20.07,59.48%,-3%/1%(阴),0%,9%,8%,6%,3%,7%
688159,有方科技,2025-08-15,3.9,9.91,-3.03,+6.87,18.14,106.78%,-3%/2%(阴),1%,-4%,-4%,-7%,-4%,-5%
688165,埃夫特,2025-02-25,-3.29,9.43,-6.45,+2.98,17.96,119.42%,0%/9%(阴),5%,2%,-10%,-13%,-11%,-10%
688166,博瑞医药,2026-04-16,0.97,4.41,-1.21,+3.19,21.54,98.05%,-4%/-1%(阴),0%,3%,-2%,5%,5%,8%
688167,炬光科技,2023-02-24,-6.16,9.35,-7.35,+1.99,21.0,101.42%,-3%/1%(阴),-3%,-3%,-1%,0%,3%,1%
688167,炬光科技,2024-11-01,-2.34,18.4,-3.85,+14.55,22.11,127.86%,-7%/2%(阴),2%,6%,1%,6%,14%,8%
688170,德龙激光,2024-05-20,1.82,8.62,-1.54,+7.08,17.89,150.07%,-6%/0%(阳),-1%,-4%,-8%,-11%,-9%,-10%
688170,德龙激光,2025-09-09,-4.08,8.22,-6.69,+1.54,16.36,68.69%,-1%/2%(阴),3%,0%,-4%,-4%,-2%,-5%
688181,八亿时空,2024-11-28,-4.63,6.51,-6.57,-0.06,21.44,69.39%,-2%/16%(阳),13%,17%,12%,6%,7%,12%
688183,生益电子,2024-03-11,-1.67,10.1,-6.15,+3.96,20.25,125.93%,-5%/-2%(阴),1%,-1%,-3%,8%,13%,11%
688185,康希诺,2024-11-12,-5.82,7.92,-6.22,+1.69,20.91,121.46%,-2%/2%(阳),1%,-2%,-7%,-4%,-2%,-1%
688187,时代电气,2026-05-14,-3.63,8.64,-5.41,+3.22,21.33,165.92%,-3%/2%(阴),-2%,-4%,-4%,-3%,4%,7%
688189,ST南新,2020-11-10,-4.43,14.37,-7.06,+7.31,9.01,122.72%,-6%/-1%(阴),-6%,-8%,-9%,-10%,-11%,-13%
688189,ST南新,2022-06-17,-3.77,12.03,-5.75,+6.28,19.54,128.49%,1%/5%(阳),4%,3%,0%,1%,5%,6%
688189,ST南新,2022-07-05,4.83,12.28,-0.19,+12.09,16.35,158.01%,-9%/2%(阴),2%,11%,13%,10%,8%,9%
688195,腾景科技,2024-11-12,-6.58,15.08,-8.58,+6.50,16.7,94.42%,-2%/7%(阳),0%,-2%,-10%,-11%,-8%,-8%
688195,腾景科技,2026-01-23,-3.92,6.72,-7.46,-0.73,15.64,85.58%,-3%/2%(阴),4%,5%,1%,1%,8%,17%
688197,首药控股,2024-03-15,-5.09,11.99,-7.11,+4.88,13.62,78.19%,-2%/4%(阳),3%,4%,3%,1%,3%,0%
688197,首药控股,2025-08-14,-6.29,8.15,-6.51,+1.64,21.17,88.05%,-1%/6%(阳),4%,6%,1%,1%,-2%,2%
688198,佰仁医疗,2026-06-30,-1.63,8.77,-3.52,+5.26,19.85,123.46%,-2%/5%(阳),5%,4%,6%,5%,0%,-2%
688201,ST信安,2022-11-18,-5.88,6.28,-6.04,+0.24,18.0,63.58%,-1%/2%(阳),2%,0%,-3%,-4%,-7%,-9%
688201,ST信安,2025-06-27,-4.4,9.4,-5.69,+3.71,21.75,126.16%,-1%/5%(阳),2%,-1%,-4%,-2%,3%,6%
688203,海正生材,2025-09-02,-6.06,12.61,-7.56,+5.04,16.14,131.43%,-3%/3%(阴),6%,5%,9%,12%,6%,5%
688205,德科立,2026-04-07,-5.23,5.51,-6.08,-0.56,13.69,91.76%,1%/6%(阴),10%,7%,0%,12%,7%,4%
688206,概伦电子,2022-07-07,-4.0,5.43,-5.11,+0.32,20.9,70.94%,0%/5%(阳),1%,-3%,-9%,-7%,3%,3%
688208,道通科技,2020-08-19,8.37,10.77,+6.19,+16.96,7.33,238.86%,-3%/3%(阴),-1%,1%,2%,4%,6%,5%
688216,气派科技,2026-07-03,-20.0,13.14,-20.00,-6.86,21.24,89.43%,-12%/-1%(阴),-5%,-7%,-3%,3%,-7%,0%(板)
688218,江苏北人,2020-02-07,1.35,10.83,-3.44,+7.39,21.48,121.08%,-4%/1%(阳),-1%,-2%,11%,8%,6%,6%
688220,翱捷科技,2024-12-12,-3.12,10.72,-7.10,+3.62,19.78,97.95%,-2%/3%(阴),4%,-3%,3%,14%,17%,14%
688221,前沿生物,2024-06-24,-6.37,9.56,-7.89,+1.67,7.1,148.92%,-5%/1%(阴),-4%,-4%,-8%,-10%,-10%,-10%
688221,前沿生物,2024-12-03,-5.75,9.92,-5.75,+4.17,19.64,85.2%,-3%/3%(阴),1%,6%,6%,9%,8%,7%
688221,前沿生物,2025-07-02,-3.98,6.89,-4.23,+2.66,20.52,126.3%,-2%/5%(阳),14%,24%,31%,27%,41%,59%
688221,前沿生物,2026-04-28,-5.45,7.65,-5.63,+2.02,5.54,68.48%,-2%/2%(阴),1%,5%,7%,8%,13%,18%
688222,成都先导,2021-02-03,-2.97,5.98,-6.03,-0.06,19.78,67.27%,-6%/1%(阴),9%,6%,9%,19%,22%,19%
688222,成都先导,2023-03-23,-5.77,11.77,-7.84,+3.92,16.9,105.21%,-14%/-6%(阴),5%(板),26%,17%,10%,3%,8%
688223,晶科能源,2026-01-26,-3.04,7.54,-5.07,+2.46,19.83,83.44%,-4%/4%(阳),4%,5%,0%,-2%,6%,25%(板)
688225,亚信安全,2024-11-01,-5.94,23.61,-8.07,+15.54,20.97,153.96%,-7%/-1%(阴),5%,4%,3%,9%,21%,15%
688226,威腾电气,2026-04-07,-4.83,6.54,-6.11,+0.44,20.95,59.17%,1%/12%(阳),11%,9%,9%,14%,11%,13%
688227,品高股份,2025-08-25,-5.12,17.75,-6.16,+11.59,18.14,142.03%,-2%/2%(阴),3%,-1%,-1%,-2%,-6%,-11%
688230,芯导科技,2024-11-12,-5.98,12.7,-7.83,+4.87,16.96,95.53%,0%/4%(阳),2%,-2%,-7%,-8%,-7%,-5%
688234,天岳先进,2026-01-19,-1.58,8.05,-6.87,+1.18,16.07,117.62%,-1%/5%(阳),6%,4%,4%,1%,-10%,-11%
688238,和元生物,2023-11-22,-8.77,6.17,-11.12,-4.95,12.66,95.75%,-3%/2%(阴),-1%,-4%,1%,-1%,-4%,-1%
688244,永信至诚,2026-09-15,3.22,16.67,-1.52,+15.15,1.82,319.08%,-9%/-2%(阴),-9%,N/A,N/A,N/A,N/A,N/A
688246,嘉和美康,2022-11-11,-0.09,10.56,-5.63,+4.93,13.92,138.78%,-2%/6%(阳),4%,6%,3%,9%,4%,0%
688249,晶合集成,2024-11-12,2.55,5.69,+1.26,+6.95,11.16,147.32%,-4%/2%(阳),9%,6%,-4%,-6%,-6%,-3%
688251,井松智能,2024-08-27,-2.41,9.95,-2.79,+7.16,8.23,121.5%,2%/20%(阳),14%,16%,21%,16%,13%,14%
688256,寒武纪,2024-07-17,-0.76,4.2,-1.11,+3.09,20.1,67.9%,-7%/3%(阳),12%,10%,7%,9%,6%,3%
688258,卓易信息,2020-05-07,-4.8,6.86,-6.15,+0.72,23.0,83.49%,2%/12%(阳),10%,5%,4%,5%,8%,8%
688259,创耀科技,2022-11-16,-2.52,7.85,-5.36,+2.49,21.31,85.19%,-5%/7%(阳),3%,0%,9%,2%,6%,8%
688260,昀冢科技,2021-08-12,9.44,18.7,+1.15,+19.84,0.0,536.06%,-7%/8%(阳),3%,1%,-5%,-5%,-1%,4%
688260,昀冢科技,2023-10-16,3.75,14.39,-4.51,+9.87,21.07,131.12%,-7%/1%(阴),-3%,1%,-1%,6%(板),11%,14%
688260,昀冢科技,2026-02-25,-0.81,6.94,-1.93,+5.01,16.5,121.49%,-7%/-1%(阴),3%,-4%,-8%,-15%,-14%,-15%
688262,国芯科技,2022-08-08,-3.46,9.59,-5.10,+4.49,20.52,135.74%,-3%/1%(阳),1%,1%,1%,-2%,-1%,-2%
688265,南模生物,2025-08-05,1.9,11.11,+0.66,+11.78,21.19,120.25%,-2%/4%(阴),-2%,16%(板),16%,16%,22%,40%
688266,泽璟制药,2022-06-02,3.39,13.41,-5.27,+8.13,13.93,390.83%,-2%/3%(阴),6%,10%,4%,4%,4%,3%
688268,华特气体,2021-12-15,-4.15,5.67,-6.57,-0.89,19.7,80.71%,-1%/3%(阳),2%,2%,-2%,-1%,0%,-2%
688272,富吉瑞,2022-08-02,3.48,9.08,+1.60,+10.68,20.01,231.21%,-8%/3%(阳),0%,-4%,-2%,-3%,4%,5%
688272,富吉瑞,2025-06-17,-5.63,9.92,-6.30,+3.62,17.77,106.06%,0%/18%(阳),9%,4%,4%,1%,5%,6%
688276,百克生物,2026-08-21,-7.22,11.01,-7.59,+3.42,0.0,302.24%,-6%/1%(阴),-1%,3%,3%,1%,-5%,-5%
688280,精进电动,2025-08-28,-8.14,11.57,-11.57,+0.00,20.12,134.91%,-5%/0%(阴),11%,5%,3%,1%,-4%,-1%
688285,高铁电气,2023-08-21,-7.04,3.76,-7.71,-3.95,18.29,96.55%,-2%/1%(阴),0%,-5%,-13%,-9%,-6%,1%
688290,景业智能,2024-03-21,-5.24,4.92,-6.08,-1.16,15.6,77.76%,-2%/3%(阴),0%,-1%,-4%,-7%,-7%,-7%
688291,金橙子,2023-07-18,-7.19,20.88,-8.94,+11.94,13.01,230.3%,-3%/2%(阳),-2%,-4%,-10%,-13%,-14%,-17%
688291,金橙子,2026-06-24,-3.78,6.59,-6.40,+0.19,21.6,82.46%,-4%/1%(阴),-3%,-5%,-4%,-4%,-3%,-5%
688300,联瑞新材,2023-04-07,-0.27,13.11,-2.35,+10.76,18.74,197.04%,-7%/1%(阴),-4%,-6%,-7%,-8%,-8%,-11%
688300,联瑞新材,2026-08-28,1.97,7.42,+1.52,+8.93,18.2,134.13%,-4%/6%(阳),0%,-3%,-4%,-8%,-7%,-7%
688302,海创药业,2022-06-27,-0.46,9.77,-2.30,+7.47,19.41,119.55%,1%/9%(阳),4%,1%,1%,-2%,-5%,-6%
688302,海创药业,2023-02-03,-2.84,6.48,-3.03,+3.46,20.89,74.21%,-6%/2%(阴),-1%,-3%,-5%,-5%,-6%,0%
688306,均普智能,2025-08-18,5.21,10.82,+4.57,+15.38,15.48,164.47%,-4%/3%(阴),0%,-1%,-3%,0%,-4%,-4%
688308,欧科亿,2026-01-20,3.82,11.29,-1.99,+9.30,9.95,291.07%,-5%/1%(阳),3%,5%,6%,23%,27%,24%
688309,恒誉科技,2025-08-22,-2.55,6.87,-5.54,+1.33,12.04,138.15%,-2%/2%(阳),13%,9%,3%,-1%,0%,-3%
688310,迈得医疗,2021-08-06,1.75,16.8,-3.98,+12.82,21.92,102.43%,-3%/6%(阳),14%,8%,13%,14%,12%,7%
688311,盟升电子,2024-10-22,-7.52,10.32,-10.50,-0.18,19.76,92.33%,0%/19%(阳),8%,6%,4%,4%,-1%,1%
688311,盟升电子,2026-07-06,0.19,8.12,-1.09,+7.03,19.8,183.44%,-8%/0%(阴),-3%,-2%,12%,2%,-8%,-14%
688316,青云科技,2026-01-23,-1.03,12.9,-8.68,+4.23,19.9,104.72%,2%/16%(阴),13%,29%,12%,3%,2%,5%
688317,之江生物,2026-01-27,3.21,13.97,-2.11,+11.86,11.09,259.99%,-9%/-4%(阴),-11%,-10%,-15%,-17%,-18%,-18%
688322,奥比中光,2023-02-21,-4.74,9.65,-7.68,+1.97,21.85,129.32%,-5%/-1%(阴),-4%,-4%,-8%,-10%,-7%,-7%
688325,赛微微电,2024-11-12,-7.84,9.02,-9.60,-0.58,20.41,83.61%,-1%/3%(阳),4%,0%,-7%,-7%,-4%,-5%
688325,赛微微电,2026-01-13,-10.45,20.05,-10.60,+9.45,19.97,90.97%,-1%/3%(阴),0%,3%,8%,5%,6%,8%
688328,深科达,2026-08-24,-2.26,8.67,-5.55,+3.12,19.94,92.71%,-6%/2%(阴),1%,0%,-1%,-3%,-4%,-9%
688332,中科蓝讯,2023-05-12,-3.78,5.45,-5.23,+0.22,20.87,71.75%,-3%/1%(阴),5%,1%,-1%,14%,6%,3%
688332,中科蓝讯,2024-12-12,-4.35,8.82,-8.13,+0.69,19.52,68.61%,-2%/14%(阳),21%,8%,23%,27%,26%,13%
688333,铂力特,2020-02-18,0.68,9.27,+0.00,+9.27,18.22,181.72%,-7%/-1%(阴),-2%,-4%,-6%,-2%,-5%,-7%
688335,复洁科技,2025-09-12,2.18,12.02,+2.18,+14.20,13.87,147.08%,-1%/4%(阳),16%,23%,23%,12%,20%,30%
688337,普源精电,2022-06-01,-3.3,5.25,-5.62,-0.36,20.0,84.67%,-1%/5%(阳),9%,8%,7%,4%,7%,10%
688339,亿华通,2022-07-15,-3.27,4.49,-3.74,+0.75,20.91,60.68%,0%/3%(阳),2%,0%,5%,4%,2%,0%
688345,博力威,2026-04-08,-5.16,10.31,-6.45,+3.86,19.21,89.34%,-1%/9%(阳),7%,13%,11%,14%,10%,11%
688353,华盛锂电,2024-10-28,-1.83,9.34,-2.69,+6.66,16.85,105.03%,0%/8%(阳),0%,0%,1%,-5%,9%,23%
688356,键凯科技,2023-09-28,2.38,4.98,+0.70,+5.68,18.28,108.59%,-5%/0%(阴),-3%,1%,3%,3%,2%,-1%
688362,甬矽电子,2024-11-12,-0.96,10.39,-2.72,+7.67,16.37,122.14%,0%/13%(阳),10%,0%,-5%,-7%,-5%,-4%
688362,甬矽电子,2026-01-19,-3.93,6.45,-6.22,+0.23,19.33,92.78%,-2%/2%(阴),6%,8%,-3%,-5%,-5%,1%
688365,光云科技,2025-02-11,-3.27,15.05,-3.95,+11.10,20.3,129.37%,0%/5%(阳),13%,13%,12%,1%,0%,-3%
688366,XD昊海生,2022-12-28,-1.93,4.36,-2.77,+1.60,20.04,106.31%,0%/4%(阳),1%,-1%,-7%,0%,3%,4%
688368,晶丰明源,2021-04-06,0.87,4.29,-1.75,+2.54,16.57,60.72%,-1%/8%(阳),10%,9%,11%,10%,8%,8%
688373,盟科药业,2025-09-24,-0.41,7.62,-1.44,+6.18,15.45,86.61%,-11%/0%(阴),-11%,-10%,-2%,-2%,-2%,-12%
688376,美埃科技,2025-12-24,-0.59,9.72,-2.57,+7.15,19.78,143.69%,-3%/6%(阳),5%,-4%,-5%,-6%,-1%,2%
688378,奥来德,2026-08-18,-0.44,4.17,-3.55,+0.62,20.87,94.33%,-9%/-1%(阴),-1%,-6%,-9%,-14%,-16%,-14%
688380,中微半导,2026-06-26,1.23,9.65,-1.30,+8.36,16.99,175.11%,-8%/2%(阳),5%,7%,0%,-4%,2%,1%
688381,帝奥微,2026-06-26,-0.75,9.52,-3.53,+5.99,20.67,86.28%,-8%/6%(阴),5%,6%,4%,-2%,-6%,-13%
688388,嘉元科技,2025-09-11,2.05,15.2,-7.02,+8.19,12.6,112.2%,-6%/0%(阴),-4%,-1%,4%,0%,-5%,-5%
688389,普门科技,2021-10-26,-4.48,4.06,-4.48,-0.42,17.67,71.89%,1%/14%(阳),13%,14%,10%,10%,6%,5%
688390,固德威,2024-10-08,14.88,16.03,+3.93,+19.95,14.86,178.93%,-18%/-6%(阴),-13%,-20%,-23%,-23%,-26%,-26%
688392,骄成超声,2024-11-12,-2.7,14.18,-4.41,+9.77,21.62,122.11%,-5%/0%(阴),2%,-4%,-7%,-4%,-2%,-1%
688392,骄成超声,2025-02-07,-1.81,3.95,-2.42,+1.53,13.63,96.75%,0%/4%(阳),4%,5%,5%,5%,7%,5%
688400,凌云光,2024-10-29,-6.46,13.52,-6.46,+7.06,14.88,132.3%,-4%/4%(阴),6%,5%,3%,8%,6%,1%
688401,路维光电,2025-02-20,-0.67,4.25,-2.57,+1.68,9.79,93.99%,0%/6%(阳),4%,8%,6%,6%,3%,0%
688401,路维光电,2025-10-14,-5.69,11.61,-9.60,+2.01,21.23,119.33%,-7%/-2%(阴),-5%,-10%,-15%,-15%,-16%,-15%
688416,恒烁股份,2024-12-27,-6.99,12.46,-7.37,+5.09,23.05,117.21%,-4%/1%(阴),-3%,-9%,-13%,-22%,-23%,-21%
688419,耐科装备,2024-10-09,-8.37,13.19,-14.39,-1.20,12.32,94.21%,-6%/2%(阴),-6%,-8%,-6%,-9%,-7%,0%
688419,耐科装备,2026-05-20,4.33,10.16,-3.88,+6.27,22.24,148.83%,-5%/6%(阴),6%,21%,13%,2%,1%,1%
688426,康为世纪,2026-08-21,-1.97,12.64,-10.36,+2.27,14.59,413.11%,-8%/0%(阴),-6%,-3%,-4%,-6%,-5%,-5%
688429,时创能源,2026-02-05,-9.39,6.69,-10.14,-3.45,20.97,77.49%,-2%/5%(阳),13%,6%,4%,2%,0%,-3%
