股票代码,股票名称,D-0日期,D-2涨幅,D-2振幅,D-1振幅,D-0涨幅,D-0振幅,D-2~D-0区间振幅,D-0/D-2成交额百分比,D-0/D-1成交额百分比,T+0(低/高),T+1最高价,T+2最高价,T+3最高价,T+4最高价,T+5最高价,T+6最高价
002725,,2025-08-21,4.29,9.3,9.74,0.69,11.47,24.96%,262.6%,192.24%,-5%/-1%(阴),-4%,-5%,-5%,-8%,-8%,-5%
002728,,2023-10-16,2.23,5.17,9.03,0.47,4.54,18.39%,547.92%,114.86%,-3%/2%(阴),-2%,-4%,0%(板),5%,-1%,-1%
002729,,2016-10-27,7.87,8.14,11.53,1.16,9.62,25.43%,222.96%,124.24%,-5%/2%(阴),-2%,-4%,-8%,-9%,-9%,-8%
002732,,2015-10-23,6.66,8.96,13.89,0.5,7.73,25.39%,132.83%,105.11%,-3%/0%(阴),0%,-3%,-4%,5%(板),10%,2%
002738,,2020-07-07,4.4,7.86,9.64,8.98,8.98,26.35%,415.49%,259.25%,-6%/0%(阳),2%,-1%,-3%,-3%,-5%,-10%
002738,,2024-10-08,8.67,7.69,8.16,4.38,11.47,29.24%,159.82%,127.32%,-9%/-3%(阴),-8%,-12%,-13%,-12%,-14%,-14%
002739,,2015-12-21,3.28,6.34,12.97,0.35,9.42,21.11%,172.34%,133.98%,-2%/2%(阴),1%,0%,-1%,0%,-3%,-6%
002741,,2024-11-18,1.19,6.82,12.1,0.0,12.53,20.47%,310.42%,179.53%,-8%/-3%(阳),6%(板),17%(板),29%(板),42%(板),56%(板),52%
002741,,2025-06-24,6.12,11.04,11.85,-1.83,7.54,22.58%,164.18%,138.5%,-1%/3%(阳),3%,4%,0%,7%,2%,-1%
002745,,2024-10-08,3.73,4.11,6.94,5.41,7.77,24.29%,333.67%,140.19%,-7%/-1%(阴),-5%,-7%,-9%,-9%,-12%,-11%
002746,,2016-11-14,5.99,7.28,11.12,7.67,9.09,25.53%,239.41%,171.19%,-3%/6%(阳),11%,3%,8%,12%,11%,6%
002747,,2024-10-08,6.67,6.29,6.61,8.91,9.43,27.95%,219.15%,123.38%,-10%/-4%(阴),-8%,-12%,-15%,-14%,-16%,-16%
002748,,2023-09-20,4.07,8.04,7.51,-1.73,7.88,20.37%,491.52%,364.33%,-6%/-4%(阴),-5%,-6%,-8%,-15%,-13%,-11%
002749,,2015-10-30,2.74,6.28,7.34,3.88,7.69,19.48%,167.97%,111.38%,-4%/9%(阳),6%,7%,9%,17%,26%,25%
002753,,2016-10-21,2.37,3.99,13.02,-5.71,6.74,14.12%,176.46%,139.82%,-3%/2%(阳),9%,10%,10%,10%,7%,10%
002756,,2026-03-02,3.53,3.53,11.53,0.97,4.78,17.14%,118.78%,107.4%,-2%/5%(阳),0%,6%,7%,6%,7%,17%
002757,,2023-02-03,6.32,10.62,8.61,-2.77,15.04,23.5%,142.04%,127.33%,2%/9%(板),6%,10%,6%,1%,-4%,-5%
002761,,2024-05-24,6.31,10.52,12.81,2.27,10.8,27.91%,194.24%,119.1%,-7%/0%(阴),-5%,-8%,-10%,-14%,-15%,-16%
002761,,2025-07-23,6.65,8.87,5.09,-5.48,13.14,25.17%,264.61%,206.22%,-1%/6%(阳),1%,-1%,-1%,-1%,-3%,-4%
002768,,2024-10-08,3.93,4.4,8.16,6.09,6.78,25.08%,326.44%,135.05%,-8%/0%(阴),-5%,-7%,-10%,-10%,-11%,-10%
002769,,2025-06-19,3.94,7.26,13.37,3.12,10.0,26.32%,473.64%,341.6%,-7%/4%(阴),-2%,1%,1%,6%(板),16%,1%
002770,,2016-03-24,6.51,10.89,10.78,4.9,7.81,26.83%,214.37%,127.23%,-8%/0%(阴),-6%,-7%,2%(板),5%,3%,11%
002772,,2025-04-09,-3.48,10.43,9.42,0.0,9.7,17.51%,208.54%,143.09%,-3%/2%(阳),0%,0%,-1%,-2%,-2%,-2%
002773,,2024-04-26,2.92,3.43,5.36,2.78,4.67,18.11%,521.38%,140.51%,0%/2%(阳),5%,11%,15%,16%,16%,16%
002773,,2024-10-08,6.21,7.14,6.67,8.35,8.3,27.41%,204.93%,126.81%,-9%/-1%(阴),-4%,-10%,-13%,-12%,-14%,-14%
002774,,2021-04-08,2.9,3.38,11.74,2.42,11.81,24.8%,962.96%,170.13%,-6%/-1%(阳),6%,-4%,-8%,-9%,-9%,-8%
002775,,2019-04-17,5.06,9.32,10.39,4.03,10.83,24.5%,141.68%,109.95%,-3%/2%(阳),1%,-2%,-5%,-10%,-11%,-13%
002775,,2024-08-02,4.28,10.7,10.77,-3.26,9.77,22.99%,244.54%,133.05%,-1%/4%(阳),6%,9%,5%,4%,7%,4%
002775,,2025-10-15,2.76,5.75,7.61,-2.85,7.72,16.32%,277.43%,243.43%,-4%/-2%(阴),0%,-2%,-2%,5%,12%,4%
002778,,2024-10-21,6.12,7.11,11.45,4.53,7.93,23.31%,198.42%,142.53%,1%/8%(阳),8%,3%,5%,4%,4%,5%
002779,,2021-10-19,5.05,7.94,11.87,1.99,11.69,26.28%,227.67%,130.0%,-5%/-1%(阴),2%,-1%,-3%,-4%,-2%,-9%
002780,,2024-11-08,3.1,7.76,9.29,2.74,11.83,21.99%,240.84%,105.8%,-4%/2%(阳),6%,2%,-1%,-5%,-3%,-2%
002781,,2021-03-02,7.45,11.36,13.41,-8.47,15.19,28.94%,205.39%,176.4%,-5%/3%(阳),9%,11%,18%(板),27%,16%,6%
002782,,2024-10-08,4.58,5.6,6.43,7.87,9.25,25.4%,252.55%,118.0%,-7%/-1%(阴),-4%,-9%,-11%,-10%,-13%,-12%
002785,,2016-11-08,2.91,10.01,11.7,-1.96,6.46,14.92%,158.67%,102.69%,-3%/-1%(阳),3%,-1%,5%(板),16%(板),26%,23%(板)
002786,,2023-06-26,3.3,10.09,10.61,7.2,13.32,26.26%,320.06%,235.22%,-8%/-3%(阳),-5%,-5%,-6%,-5%,-4%,-6%
002795,,2024-03-21,3.92,11.57,12.75,-3.75,8.48,20.9%,153.53%,118.17%,-5%/2%(阴),-4%,-8%,-9%,-11%,-11%,-7%
002796,,2024-10-08,4.26,6.66,9.84,9.8,8.66,26.31%,179.61%,118.77%,-9%/-3%(阴),-9%,-12%,-12%,-9%,-10%,-9%
002796,,2025-12-18,2.61,8.93,8.51,-0.13,5.16,17.36%,151.74%,118.67%,-1%/3%(阳),6%,15%(板),27%,33%,24%,30%
002797,,2017-08-03,7.56,8.96,11.45,4.47,6.48,24.84%,157.88%,113.13%,-3%/1%(阴),-1%,5%(板),4%,4%,1%,1%
002801,,2025-07-02,3.82,5.64,9.64,-0.59,6.63,21.52%,349.81%,238.68%,-4%/0%(阴),-2%,-5%,-4%,-3%,-6%,-5%
002807,,2018-01-22,4.93,9.98,10.77,-5.0,9.17,20.91%,167.5%,114.27%,-6%/6%(阳),3%,0%,0%,-1%,1%,-1%
002807,,2019-02-26,4.55,7.1,9.58,-2.22,6.66,20.04%,199.83%,100.96%,-1%/10%(阳),6%,6%,13%,7%,9%,14%
002809,,2020-04-21,6.44,8.18,9.72,8.09,7.81,29.4%,267.09%,185.91%,-7%/-2%(阴),-1%,-4%,-6%,-8%,-7%,-10%
002810,,2017-03-23,0.02,3.31,11.06,-0.75,7.39,13.8%,292.39%,142.08%,-7%/-2%(阴),-6%,-5%,-8%,-16%,-19%,-16%
002810,,2024-10-08,5.56,5.64,7.48,3.89,10.76,26.67%,284.62%,142.28%,-6%/0%(阴),-2%,-5%,-4%,-3%,-4%,-4%
002812,,2025-09-08,2.72,6.11,10.08,7.08,5.19,22.95%,194.71%,182.36%,-2%/3%(阳),10%(板),16%,14%,12%,13%,12%
002813,,2017-09-01,2.54,7.75,11.37,-0.97,5.87,16.6%,191.75%,174.95%,-3%/2%(阳),11%,14%,18%,12%,8%,17%
002815,,2024-10-08,4.93,5.67,8.1,8.43,8.22,26.48%,260.97%,143.36%,-8%/-1%(阴),-5%,-8%,-10%,-9%,-10%,-10%
002815,,2026-01-23,3.9,5.46,9.75,0.12,5.46,18.57%,255.64%,118.46%,-4%/-1%(阴),1%,0%,-2%,-7%,-7%,-7%
002816,,2020-03-04,1.41,4.9,11.91,3.66,8.88,23.52%,284.77%,177.58%,-2%/5%(阳),4%,8%,7%,10%,11%,7%
002819,,2023-02-02,0.6,5.13,11.14,4.91,8.66,23.18%,464.38%,386.81%,-5%/-2%(阳),1%,0%,-3%,-3%,-2%,-1%
002824,,2019-10-15,3.36,10.0,8.92,-5.91,13.04,24.31%,230.09%,102.77%,-6%/-1%(阴),-6%,-10%,-11%,-11%,-10%,-13%
002827,,2020-06-19,6.7,8.69,13.01,0.08,11.1,24.74%,149.4%,135.62%,0%/9%(阳),6%,6%,6%,5%,7%,16%(板)
002827,,2023-04-14,6.37,8.39,10.23,-2.44,17.74,29.52%,188.88%,168.27%,-1%/4%(阳),0%,6%,1%,4%,-2%,-1%
002828,,2022-08-05,6.77,9.16,9.95,-3.28,14.37,23.51%,216.26%,143.74%,-7%/0%(阴),-7%,-10%,-10%,-1%(板),2%,-2%
002829,,2024-10-09,9.94,9.45,11.26,-6.4,12.06,25.75%,140.3%,106.49%,-4%/2%(阴),-4%,-4%,-3%,-16%,-9%,-11%
002830,,2017-11-02,3.39,6.71,11.75,3.45,6.81,21.13%,178.05%,110.38%,-4%/3%(阳),0%,1%,0%,2%,4%,5%
002830,,2019-07-24,2.45,5.15,12.63,4.8,12.69,23.82%,470.22%,131.46%,-7%/6%(阴),-8%,-12%,-14%,-13%,-15%,-12%
002833,,2025-08-14,6.65,7.25,8.43,-7.51,8.73,17.91%,209.18%,105.69%,-1%/-1%(阳),-1%,0%,-1%,1%,0%,-1%
002837,,2024-03-05,4.45,7.54,2.74,1.99,10.2,24.63%,254.74%,142.76%,-3%/0%(阳),2%,5%,11%,14%,12%,10%
002837,,2025-08-29,5.6,10.1,14.41,1.21,6.83,25.03%,108.65%,105.66%,-3%/3%(阴),-1%,-7%,-8%,-11%,-12%,-13%
002839,,2019-02-26,7.57,11.84,9.02,-1.81,7.51,26.32%,165.13%,103.51%,-2%/9%(阳),4%,3%,11%,3%,6%,13%
002843,,2021-07-23,5.8,6.05,9.89,0.0,12.35,25.85%,346.49%,157.07%,-4%/9%(阳),6%,0%,-1%,2%,4%,1%
002846,,2017-08-21,2.92,6.58,11.81,0.03,6.87,20.42%,224.7%,130.34%,-3%/1%(阴),-1%,-2%,-3%,0%,4%,-1%
002846,,2025-11-17,4.84,7.12,12.99,1.16,8.58,18.73%,200.26%,117.67%,-4%/7%(阴),-3%,-7%,-13%,-17%,-18%,-20%
002848,,2019-06-05,4.23,11.95,12.32,4.26,12.55,28.29%,239.84%,129.67%,-9%/-4%(阴),-6%,-7%,-2%,-4%,-6%,-9%
002848,,2022-08-10,5.77,6.84,11.34,-1.98,9.08,18.92%,361.57%,204.72%,-3%/-1%(阳),-2%,-2%,-1%,-1%,-1%,1%
002848,,2023-11-27,4.58,10.73,11.58,-5.04,13.01,24.57%,245.52%,221.72%,-3%/9%(板),8%,15%(板),21%,17%,4%,2%
002851,,2023-06-26,2.65,3.46,2.98,-2.32,4.78,13.89%,316.81%,104.93%,-1%/4%(阴),2%,2%,5%,2%,2%,1%
002851,,2024-05-14,5.74,11.71,5.0,0.94,6.11,24.79%,269.95%,231.39%,2%/6%(阳),14%,11%,8%,4%,13%(板),24%
002856,,2019-09-20,4.35,10.1,11.37,0.72,11.74,24.77%,372.39%,294.89%,-8%/9%(阳),6%,-1%,-5%,-9%,-10%,-14%
002857,,2021-08-03,6.94,11.95,9.77,0.97,9.73,30.62%,230.7%,130.74%,-2%/0%(阳),3%,3%,1%,2%,2%,3%
002860,,2019-07-08,3.95,9.75,11.26,3.28,9.04,25.55%,234.83%,164.18%,-6%/6%(阳),-3%,-11%,-12%,-12%,-9%,-8%
002860,,2021-11-16,6.23,11.0,8.66,-1.04,8.25,24.68%,224.33%,162.2%,-3%/4%(阳),2%,0%,9%(板),20%(板),24%,17%
002862,,2022-09-01,2.77,10.93,13.73,-1.44,14.86,22.43%,239.95%,200.05%,-7%/-4%(阴),-5%,-6%,-7%,-7%,-9%,-11%
002863,,2025-03-21,0.0,2.17,10.47,-1.44,9.87,18.97%,804.42%,405.64%,-7%/0%(阴),3%,2%,-1%,1%,5%,6%
002865,,2024-08-07,3.52,10.56,8.55,4.21,11.51,23.55%,210.94%,141.94%,-3%/1%(阴),0%,4%,-1%,2%,-4%,-6%
002866,,2023-11-22,4.68,6.15,7.0,-2.01,10.48,19.68%,264.06%,121.98%,-6%/-3%(阴),-7%,-12%,-5%(板),-2%,-1%,-4%
002868,,2019-04-18,5.15,7.52,11.67,2.82,6.72,21.97%,291.57%,153.13%,-3%/0%(阴),-1%,1%,3%,0%,-2%,-4%
002869,,2020-01-14,3.39,5.17,8.47,-6.77,13.71,19.83%,210.97%,157.04%,-3%/0%(阳),1%,6%,9%,7%,2%,0%
002875,,2020-01-03,2.21,7.88,10.52,-3.88,8.29,19.09%,276.49%,104.47%,-4%/2%(阳),4%,1%,0%,0%,-1%,-1%
002878,,2018-04-12,5.15,10.7,11.68,-9.07,9.94,16.52%,109.27%,104.56%,-3%/1%(阴),-2%,-1%,-5%,-3%,-4%,-7%
002878,,2019-12-19,1.84,2.63,10.62,4.85,14.69,23.35%,636.83%,153.73%,-5%/-3%(阴),-7%,-8%,-8%,-2%,5%(板),3%
002880,,2018-07-18,4.03,6.57,0.51,-5.97,8.17,11.0%,191.31%,169.02%,-5%/-3%(阴),-4%,5%,3%,8%,4%,1%
002881,,2026-01-13,2.41,3.29,6.57,-0.02,6.21,17.26%,313.82%,126.82%,-2%/5%(阳),-1%,-4%,-5%,-6%,-9%,-8%
002888,,2019-11-07,1.67,7.82,10.66,0.42,7.5,19.59%,230.75%,170.54%,-2%/4%(阳),11%(板),22%,17%,24%,13%,6%
002890,,2022-04-21,2.78,3.57,10.13,-2.78,16.33,25.06%,936.57%,347.7%,-10%/-7%(阴),-13%,-21%,-26%,-27%,-24%,-22%
002892,,2018-06-05,0.34,9.97,3.43,6.49,10.0,21.96%,340.73%,327.27%,-5%/-1%(阴),-7%,-8%,-9%,-10%,-10%,-13%
002892,,2024-09-27,1.3,6.19,11.79,3.02,7.99,18.02%,213.19%,162.98%,-1%/9%(阳),20%,13%,6%,2%,-1%,2%
002893,,2020-05-07,3.14,4.94,9.68,-0.67,5.7,14.64%,204.48%,167.08%,-1%/0%(阴),0%,-1%,1%,9%,8%,4%
002895,,2019-01-21,4.17,8.97,8.46,-3.71,14.83,25.0%,143.46%,108.64%,-2%/3%(阳),0%,0%,-3%,-7%,-11%,-13%
002896,,2021-08-04,8.52,9.35,10.72,-2.13,5.83,20.61%,218.05%,135.82%,-2%/5%(阴),0%,3%,3%,8%,16%,12%
002897,,2019-09-10,4.72,8.42,9.64,-1.49,8.43,16.73%,171.54%,160.96%,-2%/5%(阴),-1%,-1%,-3%,-3%,-4%,-3%
002898,,2020-04-09,7.73,9.74,11.69,-3.85,8.74,23.34%,215.22%,125.2%,-3%/2%(阳),2%,-2%,-3%,-5%,-7%,-6%
002899,,2024-10-08,9.32,9.66,7.42,7.42,10.0,31.96%,146.45%,108.08%,-6%/1%(阴),-2%,-8%,-6%(板),-1%,-2%,-2%
002900,,2018-04-09,5.73,8.61,4.63,2.63,14.71,30.4%,265.12%,128.2%,-4%/10%(板),9%,3%,-1%,-6%,-6%,-7%
002900,,2020-04-14,-0.34,3.61,12.07,-1.33,5.64,13.75%,513.1%,138.71%,-1%/4%(阳),1%,-2%,-2%,-3%,-5%,-1%
002900,,2022-10-21,1.04,6.41,12.28,-3.17,10.16,17.37%,293.04%,223.35%,-5%/-1%(阴),-4%,-1%(板),9%(板),20%,3%,10%(板)
002901,,2025-07-16,1.89,3.1,5.79,-1.2,4.93,13.44%,335.87%,166.78%,0%/3%(阳),3%,6%,12%,6%,6%,11%
002908,,2021-01-12,6.94,9.69,13.52,2.64,9.77,29.14%,209.94%,150.38%,-5%/-2%(阴),1%,-2%,5%,8%,6%,5%
002908,,2023-04-10,4.06,9.13,9.91,6.45,4.97,27.68%,358.98%,250.91%,2%/9%(阳),8%,5%,5%,0%,-3%,-2%
002910,,2018-03-26,5.36,13.45,11.9,3.37,17.43,28.72%,214.27%,101.43%,-5%/10%(阳),3%,-4%,-5%,1%,5%,12%
002913,,2025-07-07,7.62,8.54,9.99,-2.01,7.1,23.27%,252.45%,172.02%,-1%/7%(阳),7%,4%,1%,1%,3%,2%
002916,,2026-05-25,3.0,7.19,6.1,5.74,5.78,20.29%,127.45%,115.89%,-1%/8%(阳),4%,0%,6%,6%,1%,1%
002918,,2025-08-14,1.1,3.75,10.47,1.49,5.45,17.75%,432.2%,162.75%,2%/9%(阴),16%,20%,16%,18%,14%,24%(板)
002920,,2025-02-07,4.95,6.13,10.77,6.63,5.88,23.81%,302.61%,185.47%,-4%/0%(阴),-2%,-1%,-2%,-1%,1%,-1%
002922,,2023-07-19,4.57,10.4,10.69,-2.2,5.99,17.64%,248.29%,138.64%,-3%/0%(阴),-3%,-1%,-5%,-6%,0%,-3%
002926,,2019-02-26,9.82,10.03,9.43,-2.92,8.57,26.57%,134.85%,101.9%,-2%/2%(阳),-1%,3%,8%,2%,12%,22%
002929,,2024-03-25,-0.56,9.63,9.51,3.77,6.87,21.3%,230.41%,210.71%,-10%/-1%(阴),-11%,-12%,-12%,-12%,-15%,-19%
002930,,2020-04-22,5.41,6.88,4.88,-1.09,8.87,23.5%,255.92%,127.56%,0%/10%(板),6%,-2%,-6%,-8%,-32%,-33%
002931,,2023-12-22,4.11,10.24,13.92,-1.47,14.76,24.87%,154.93%,147.26%,-7%/9%(阳),8%,-2%,-10%,-6%,-6%,-10%
002943,,2020-07-10,3.98,8.37,10.53,0.39,5.63,22.21%,151.98%,132.02%,-9%/5%(阴),9%,12%,10%,1%,3%,-1%
002947,,2025-12-25,4.19,5.51,5.76,8.27,8.91,27.36%,406.5%,273.29%,-5%/-1%(阴),-5%,-5%,-5%,-6%,-8%,-9%
002947,,2026-04-10,9.03,9.05,12.34,3.12,4.42,26.34%,224.75%,109.41%,0%/2%(阳),2%,5%,9%,7%,9%,10%
002950,,2021-12-31,2.29,3.87,11.28,4.14,7.45,24.52%,593.61%,333.37%,-4%/-1%(阳),4%,-3%,-2%,-2%,1%,-1%
002952,,2025-12-01,2.99,8.08,10.75,-1.38,7.05,16.55%,263.46%,260.3%,-2%/-1%(阳),4%,-1%,-2%,-1%,-2%,-4%
002953,,2022-11-23,3.34,4.75,10.55,0.15,7.5,23.39%,514.48%,253.0%,-4%/3%(阳),0%,-3%,-3%,-3%,-4%,-3%
002957,,2020-07-08,6.08,8.55,11.76,1.91,6.81,23.95%,295.75%,180.76%,-4%/1%(阳),-1%,-2%,2%,3%,-3%,-9%
002960,,2020-07-03,4.42,5.57,9.08,8.81,6.53,25.73%,465.7%,244.47%,-2%/7%(阳),9%,3%,13%,21%(板),33%(板),40%
002972,,2022-10-26,-0.81,2.38,13.5,1.09,9.98,24.28%,1750.85%,236.34%,-4%/-1%(阴),2%,1%,-1%,0%,9%,10%
002976,,2023-11-03,4.67,10.53,8.99,-3.0,16.42,27.19%,320.48%,271.48%,-5%/1%(阴),-1%,-2%,-2%,-7%,-8%,-8%
002977,,2025-11-25,1.02,4.59,9.28,1.78,9.46,22.79%,347.9%,225.6%,-4%/-1%(阴),2%,0%,1%,-1%,0%,-4%
002978,,2024-10-08,4.93,5.95,6.58,8.37,9.2,26.04%,240.16%,162.17%,-10%/-3%(阴),-8%,-11%,-12%,-13%,-14%,-13%
002979,,2025-02-20,1.4,5.11,10.94,4.24,9.99,22.25%,147.17%,131.24%,1%/10%(板),15%,13%,17%,7%,7%,0%
002980,,2025-08-05,2.7,4.02,11.29,3.02,6.54,21.58%,353.21%,188.74%,-2%/1%(阳),-1%,-3%,2%,3%,2%,0%
002987,,2022-01-05,6.18,10.0,10.06,5.76,5.35,28.49%,238.71%,148.69%,-5%/8%(阳),12%,10%,7%,7%,11%,9%
002989,,2021-01-29,8.38,9.89,12.61,-4.83,10.03,21.49%,132.99%,105.07%,-3%/2%(阳),1%,-2%,3%,6%,5%,3%
002989,,2025-05-23,3.67,4.76,10.9,2.55,8.98,22.73%,208.23%,161.83%,-5%/-1%(阴),-3%,-4%,-3%,6%,5%,5%
003001,,2021-08-19,0.76,5.92,9.92,1.25,7.52,19.9%,463.53%,382.28%,-8%/-3%(阴),-7%,-8%,-4%,-4%,-6%,-7%
003016,,2021-05-24,5.53,7.09,10.21,-0.5,10.03,20.87%,142.3%,110.64%,-3%/2%(阴),-3%,-2%,6%,5%,5%,7%
003019,,2024-05-06,-0.48,5.91,8.89,5.11,9.06,20.12%,213.37%,137.18%,-3%/-1%(阳),-2%,-2%,5%,2%,3%,-1%
003025,,2021-08-24,3.94,5.61,6.11,-2.14,12.63,25.18%,357.43%,154.56%,-2%/0%(阴),2%,9%,18%,20%,16%,11%
003028,,2025-02-21,5.86,6.39,11.11,-1.21,3.82,17.88%,186.46%,167.77%,0%/4%(阳),3%,8%,5%,6%,1%,7%(板)
003037,,2022-01-10,3.63,6.73,10.93,-0.78,8.23,20.88%,293.11%,140.54%,-2%/10%(阳),1%,0%,-2%,-6%,-3%,6%
003038,,2024-10-08,6.11,7.01,7.6,8.72,7.95,27.22%,183.8%,120.86%,-9%/-4%(阴),-9%,-12%,-13%,-12%,-15%,-14%
003038,,2026-01-26,2.15,4.84,10.58,-2.98,6.11,14.52%,287.99%,146.63%,-4%/-2%(阴),0%,-1%,-8%,-11%,-11%,-2%(板)
003040,,2024-10-08,4.87,6.09,7.77,9.5,8.04,26.4%,246.45%,132.5%,-9%/-3%(阴),-6%,-10%,-11%,-9%,-10%,-8%
300003,,2015-10-23,-1.04,12.01,9.84,5.19,7.1,23.27%,213.42%,109.58%,-5%/1%(阴),5%,0%,-4%,-4%,-6%,-8%
300007,,2016-06-21,5.4,8.76,4.32,4.53,8.24,24.16%,202.43%,156.51%,0%/10%(板),18%,9%,15%,13%,14%,19%
300010,,2013-02-22,4.52,3.55,8.18,-4.35,8.13,17.58%,258.81%,142.56%,-4%/0%(阴),-2%,-5%,-3%,-2%,-4%,-4%
300010,,2019-12-13,2.76,5.87,10.03,6.05,6.68,22.84%,239.3%,115.66%,-3%/-1%(阳),2%,3%,0%,-2%,-3%,-5%
300013,,2020-07-09,5.64,8.61,9.83,2.55,9.45,22.4%,139.44%,133.35%,-2%/9%(阳),15%(板),22%,21%,17%,13%,14%
300016,,2012-07-04,3.88,5.68,3.83,-1.33,5.47,17.9%,506.32%,153.32%,-3%/2%(阳),2%,7%,2%,6%,6%,8%
300016,,2018-05-16,6.51,10.33,11.36,-3.2,7.31,21.23%,140.81%,125.31%,-2%/0%(阴),-2%,-2%,4%,3%,4%,3%
300021,,2010-03-24,2.65,7.89,10.71,3.79,8.27,20.79%,193.19%,149.32%,-4%/2%(阳),8%,3%,2%,5%,0%,1%
300021,,2010-11-30,5.04,7.58,11.68,6.87,8.06,24.68%,150.73%,140.75%,-6%/2%(阴),2%,-2%,-7%,-8%,-8%,-11%
300027,,2015-06-11,8.99,7.14,13.59,0.98,8.27,24.99%,107.52%,103.96%,-1%/9%(阳),7%,-3%,-3%,-5%,-14%,-16%
300030,,2013-07-22,-2.13,5.27,11.24,9.61,11.76,21.81%,372.1%,113.72%,-4%/1%(阳),2%,0%,-5%,-3%,-7%,-8%
300032,,2020-06-23,5.14,10.0,11.83,-1.4,7.71,19.73%,171.29%,103.12%,-2%/1%(阴),-3%,-4%,-3%,5%(板),13%,12%
300040,,2013-12-18,0.87,5.24,11.07,8.49,7.23,22.16%,440.92%,349.44%,-7%/-3%(阴),-6%,-11%,-12%,-10%,-10%,-11%
300043,,2018-11-14,5.01,6.49,12.64,5.36,8.16,27.14%,650.65%,375.76%,-3%/-2%(阴),-2%,-4%,-8%,-7%,-3%,-5%
300048,,2018-11-14,3.73,4.56,12.0,-1.45,5.45,17.43%,295.1%,110.35%,-2%/0%(阳),2%,0%,-1%,-3%,-3%,-3%
300048,,2019-03-07,3.85,4.55,8.75,3.36,10.4,24.13%,289.55%,180.77%,-10%/-3%(阴),-3%,1%,-3%,3%(板),8%,-2%
300053,,2017-09-05,2.99,4.19,7.47,6.93,8.11,25.26%,598.53%,288.71%,3%/9%(板),11%,5%,4%,6%,2%,2%
300054,,2014-02-18,3.52,3.41,6.48,0.87,7.43,21.92%,259.18%,103.87%,-3%/2%(阴),1%,-1%,-3%,-2%,-10%,-11%
300054,,2019-02-14,5.23,7.07,8.06,-3.55,9.41,21.5%,263.82%,102.79%,-1%/4%(阳),6%,9%,4%,3%,2%,9%
300061,,2019-02-26,7.46,11.82,9.49,-5.79,7.79,22.51%,175.38%,131.97%,-4%/2%(阴),-1%,0%,0%,0%,3%,11%
300063,,2013-01-09,3.27,5.29,10.58,2.58,10.51,24.55%,398.98%,118.96%,-4%/0%(阳),-3%,-6%,-4%,-5%,-5%,-5%
300065,,2014-05-27,7.09,8.35,9.51,2.63,6.42,24.15%,258.2%,103.33%,-1%/9%(板),18%,28%(板),-32%,-33%(板),-35%,-35%
300067,,2018-11-21,1.23,3.69,8.3,-2.76,7.73,12.7%,267.19%,126.92%,-1%/3%(阳),-1%,-6%,-4%,-5%,-5%,-5%
300068,,2013-03-14,-1.57,7.32,6.95,-2.02,9.61,18.0%,199.92%,185.8%,-3%/1%(阴),-4%,-8%,-7%,-4%,-4%,-4%
300071,,2015-03-19,4.17,7.52,9.89,6.06,6.62,23.09%,202.3%,173.84%,-4%/0%(阴),8%,16%(板),21%,13%,11%,10%
300073,,2011-07-05,5.92,7.07,8.36,-1.97,7.87,21.66%,176.75%,132.32%,-3%/-2%(阴),2%,-2%,1%,-2%,1%,2%
300073,,2017-03-06,5.0,7.26,10.76,0.22,6.61,18.42%,149.47%,113.11%,-3%/0%(阴),-2%,0%,3%,2%,3%,-2%
300073,,2017-09-07,4.47,6.72,8.13,6.08,5.53,28.37%,268.68%,226.39%,-2%/4%(阴),10%(板),14%,4%,3%,3%,3%
300074,,2015-03-17,5.67,10.29,9.96,-0.1,7.56,23.83%,200.18%,121.21%,-3%/8%(阳),17%(板),28%(板),40%,29%,32%,36%
300075,,2015-01-21,2.92,8.55,9.97,6.84,9.57,25.15%,104.77%,103.62%,-2%/0%(阴),-1%,-3%,6%(板),7%,2%,1%
300076,,2013-10-08,5.27,5.95,6.69,8.68,9.57,27.98%,461.63%,192.46%,-3%/-1%(阳),0%,-3%,-1%,-5%,-6%,-12%
300076,,2018-03-13,3.5,4.94,9.94,-2.17,7.96,20.58%,365.49%,138.42%,-1%/2%(阴),-2%,-3%,-3%,-4%,-1%,-3%
300080,,2012-12-11,3.13,6.6,1.18,8.27,11.03,25.69%,618.45%,246.41%,-5%/-2%(阳),2%,4%,3%,-2%,2%,4%
300081,,2020-07-15,4.46,5.18,4.66,-9.92,10.01,12.54%,185.04%,165.87%,-10%/-3%(阴),-8%,-5%,-6%,-5%,-7%,-7%
300082,,2015-12-01,3.23,10.68,11.79,-2.84,10.72,20.99%,117.61%,105.31%,-9%/0%(阴),-2%,-2%,0%,-3%,-7%,-8%
300084,,2011-11-14,1.35,8.81,10.37,1.05,5.08,17.52%,186.2%,134.83%,-1%/3%(阳),0%,-2%,-6%,-10%,-10%,-10%
300101,,2014-06-03,1.77,4.84,11.21,-2.28,7.21,16.67%,209.28%,159.99%,-2%/3%(阳),1%,1%,-3%,0%,0%,4%
300108,,2015-06-04,7.41,5.87,7.41,6.6,15.1,27.33%,217.45%,149.48%,-6%/2%(阴),-2%,-3%,-4%,-4%,6%(板),14%
