股票代码,股票名称,D-0日期,D-0涨幅,D-0振幅,D-0最低价,D-0最高价,D-1振幅,D-0/D-1成交额百分比,T+0(低/高),T+1最高价,T+2最高价,T+3最高价,T+4最高价,T+5最高价,T+6最高价
300528,幸福蓝海,2023-05-04,10.28,10.79,-0.40,+10.38,19.23,262.14%,-5%/4%(阴),-3%,11%,4%,10%,3%,-4%
300528,幸福蓝海,2023-07-11,0.37,8.39,-3.04,+5.35,12.62,191.88%,-2%/4%(阳),20%,18%,27%,16%,17%,29%
300530,领湃科技,2024-09-30,18.59,18.12,+0.47,+18.59,18.84,223.41%,2%/19%(阴),9%,-5%,-11%,-10%,-8%,-12%
300531,优博讯,2025-06-24,10.22,13.29,+3.12,+16.41,19.64,193.24%,-8%/-2%(阳),9%,4%,3%,0%,-8%,-10%
300532,今天国际,2026-07-15,0.27,6.71,-4.11,+2.60,9.54,88.93%,-2%/3%(阳),2%,-2%,-3%,-5%,-6%,-6%
300537,广信材料,2020-09-18,7.6,13.13,+1.66,+14.79,19.86,181.34%,-5%/5%(阴),-4%,-1%,-6%,-9%,-8%,4%
300537,广信材料,2021-03-24,4.73,9.46,+0.89,+10.35,15.95,246.42%,-4%/9%(阳),7%,8%,5%,1%,4%,4%
300540,蜀道装备,2021-08-02,3.59,8.07,-0.61,+7.47,19.96,132.8%,-4%/-1%(阴),1%,3%,2%,10%,4%,20%
300540,蜀道装备,2023-06-28,4.22,10.4,-1.90,+8.50,20.45,123.74%,-7%/-1%(阴),-8%,-8%,-9%,-8%,-9%,-11%
300545,联得装备,2021-07-26,17.29,19.55,+0.21,+19.76,17.58,156.45%,-7%/5%(阴),0%,-1%,-6%,-5%,-6%,-12%
300545,联得装备,2023-10-09,8.41,16.58,-1.94,+14.64,19.73,177.85%,-4%/-1%(阴),-3%,-5%,-2%,-5%,-9%,-11%
300545,联得装备,2025-11-28,0.06,5.79,-2.63,+3.16,19.72,155.02%,0%/11%(阳),5%,4%,0%,-3%,-1%,-2%
300546,雄帝科技,2021-08-20,3.88,14.82,-5.47,+9.35,14.3,170.83%,-6%/11%(阳),1%,-4%,-3%,-6%,-11%,-13%
300546,雄帝科技,2022-10-31,8.37,14.97,+0.00,+14.97,11.33,124.34%,-7%/-4%(阳),-2%,-5%,-6%,-6%,3%,-3%
300547,川环科技,2025-08-18,8.91,13.82,+2.31,+16.13,18.49,164.9%,3%/10%(阴),1%,-1%,-4%,-2%,-1%,1%
300549,优德精密,2024-03-08,5.06,13.09,-7.21,+5.89,16.3,147.72%,-6%/-3%(阳),1%,6%,1%,-3%,0%,0%
300551,古鳌科技,2024-09-20,4.84,9.41,-3.09,+6.32,19.35,128.97%,-6%/-1%(阳),11%,16%,8%,22%,40%(板),68%(板)
300551,古鳌科技,2025-07-14,7.77,11.54,+4.34,+15.88,9.72,173.81%,-5%/0%(阴),-6%,-7%,-9%,-10%,-11%,-12%
300552,万集科技,2023-11-21,6.53,12.83,+4.60,+17.43,21.18,201.23%,1%/15%(阳),25%(板),42%,45%,37%,42%,39%
300552,万集科技,2025-12-17,4.28,11.08,-3.74,+7.34,6.63,197.01%,-5%/2%(阳),7%,20%,14%,17%,11%,12%
300554,三超新材,2021-05-18,-3.21,8.17,-9.70,-1.52,20.5,79.78%,-4%/-1%(阳),2%,1%,-1%,-1%,3%,2%
300554,三超新材,2024-05-20,12.08,9.92,+6.98,+16.90,18.84,248.84%,-7%/5%(阳),17%,14%,6%,-1%,7%,11%
300556,丝路视觉,2021-08-04,-3.37,5.25,-7.99,-2.74,20.68,83.4%,-4%/0%(阴),-1%,-4%,-3%,-1%,0%,-2%
300557,理工光科,2023-05-18,5.32,13.03,-2.91,+10.12,20.01,146.14%,-5%/2%(阴),2%,-2%,-4%,-3%,-1%,-4%
300561,汇金科技,2023-03-10,11.37,13.21,+6.76,+19.97,21.94,308.16%,-8%/2%(阳),-1%,-3%,-7%,-7%,-8%,-12%
300561,汇金科技,2026-01-06,7.08,10.82,-0.79,+10.03,7.75,102.58%,-2%/1%(阳),17%,16%,19%,16%,31%,28%
300562,乐心股份,2021-12-30,11.72,23.56,-4.50,+19.06,20.97,209.6%,-8%/-1%(阴),-1%,-8%,-11%,-9%,-12%,-11%
300564,筑博设计,2023-03-10,5.53,17.69,-1.72,+15.97,20.78,147.37%,-9%/-3%(阴),-7%,-9%,-12%,-13%,-15%,-16%
300565,科信技术,2022-08-09,-0.42,7.7,-5.53,+2.18,16.01,63.02%,-8%/1%(阳),3%,-1%,12%,15%,18%,23%
300565,科信技术,2025-03-14,-5.16,5.03,-8.12,-3.08,15.33,93.27%,-2%/0%(阳),4%,-2%,-5%,-6%,-8%,-13%
300570,太辰光,2023-03-23,7.6,12.05,+0.00,+12.05,22.35,142.26%,-5%/0%(阴),-1%,-4%,-4%,-6%,-3%,12%
300570,太辰光,2023-06-12,5.62,11.08,-5.46,+5.62,22.34,128.9%,-3%/8%(阳),24%,25%,41%,61%,51%,44%
300570,太辰光,2023-09-25,8.65,3.95,+5.64,+9.59,20.48,188.33%,-1%/8%(阴),0%,5%,1%,3%,6%,8%
300571,平治信息,2025-04-30,2.19,13.71,-3.88,+9.83,16.49,164.49%,-2%/8%(阳),6%,1%,-1%,-1%,1%,4%
300573,兴齐眼药,2023-04-26,5.68,10.43,-1.73,+8.70,0.0,217.58%,-1%/6%(阳),1%,1%,-3%,1%,-1%,-4%
300578,会畅科技,2020-10-28,6.31,5.85,+2.34,+8.19,12.11,157.11%,-3%/10%(阳),6%,2%,1%,0%,4%,9%
300578,会畅科技,2024-10-30,16.88,26.96,-6.97,+19.98,20.46,191.45%,-7%/5%(阴),0%,3%,2%,0%,-5%,-5%
300578,会畅科技,2026-01-12,7.81,21.49,-1.57,+19.92,20.86,140.69%,-3%/8%(阳),24%,16%,6%,5%,3%,3%
300579,数字认证,2024-12-02,0.93,9.9,-2.42,+7.48,17.89,164.31%,-6%/-2%(阴),-4%,-5%,-3%,-4%,1%,-1%
300581,晨曦航空,2024-04-23,-3.79,6.28,-7.36,-1.08,20.39,96.78%,-5%/0%(阳),0%,1%,-4%,-5%,-8%,-1%
300582,英飞特,2022-03-28,3.22,14.06,-4.18,+9.87,19.58,138.38%,-6%/1%(阴),2%,8%,1%,1%,-1%,-6%
300582,英飞特,2024-07-15,7.02,19.79,-4.00,+15.79,20.94,213.85%,-7%/-3%(阴),3%,-4%,-8%,-14%,-12%,-15%
300582,英飞特,2026-04-28,1.27,5.72,-2.86,+2.86,13.88,115.97%,-3%/-1%(阴),-3%,-4%,-4%,-1%,1%,3%
300583,赛托生物,2024-07-30,15.89,18.91,-3.03,+15.89,20.42,146.18%,-9%/3%(阴),-8%,-5%,-14%,-14%,-15%,-10%
300584,海辰药业,2023-10-13,8.46,18.81,+0.54,+19.35,20.62,217.57%,-9%/0%(阴),-9%,-5%,-13%,-15%,-13%,-13%
300584,海辰药业,2025-08-05,3.95,8.6,+1.16,+9.76,19.51,116.11%,-1%/5%(阳),20%,16%,18%,25%,20%,29%
300585,奥联电子,2022-01-05,3.62,10.08,-2.13,+7.94,19.77,133.35%,-4%/1%(阴),-4%,-6%,-6%,-5%,1%,2%
300585,奥联电子,2024-03-27,8.6,11.81,+3.72,+15.53,18.26,278.57%,-8%/6%(阳),18%,9%,-1%,-8%,-16%,-19%
300586,美联新材,2024-12-02,-2.59,6.67,-7.27,-0.60,15.17,82.75%,-2%/6%(阴),3%,2%,8%,5%,7%,3%
300588,熙菱信息,2024-08-26,12.75,12.2,+7.84,+20.04,19.87,264.43%,-14%/-6%(阴),-15%,-17%,-15%,-15%,-13%,-17%
300590,移为通信,2021-07-20,9.11,9.59,+0.32,+9.91,21.2,189.52%,-4%/1%(阳),3%,12%,1%,3%,4%,12%
300590,移为通信,2024-04-10,2.04,10.85,-6.03,+4.82,8.69,261.77%,-4%/12%(阳),6%,1%,5%,16%,11%,10%
300596,利安隆,2024-04-19,4.05,9.81,-3.03,+6.78,19.43,203.45%,-2%/4%(阴),-1%,-4%,-3%,-5%,9%,7%
300598,诚迈科技,2021-05-13,5.25,18.17,-1.07,+17.11,20.02,150.28%,-4%/2%(阴),-1%,2%,-2%,-3%,-2%,0%
300598,诚迈科技,2026-08-19,2.75,7.49,+0.26,+7.75,23.38,187.18%,-4%/4%(阳),0%,-6%,-8%,-7%,-10%,-2%
300600,国瑞科技,2023-03-22,7.33,9.5,+3.76,+13.27,19.6,222.34%,-5%/1%(阴),-4%,-8%,-8%,-11%,-7%,-8%
300605,恒锋信息,2024-07-23,0.0,11.62,-5.41,+6.22,18.38,133.5%,-4%/1%(阳),-1%,-2%,-5%,-7%,-7%,-6%
300606,金太阳,2020-09-14,7.09,10.64,+0.48,+11.12,20.74,130.33%,-8%/1%(阴),2%,0%,2%,-1%,-6%,1%
300607,拓斯达,2023-08-18,1.88,5.65,-1.14,+4.50,13.95,106.92%,-3%/0%(阴),-2%,-1%,-3%,-6%,-3%,4%(板)
300608,思特奇,2023-11-08,10.66,12.01,+3.53,+15.54,20.17,194.45%,0%/17%(阳),3%,-4%,13%(板),27%,16%,11%
300609,汇纳科技,2021-11-01,3.53,10.77,-3.53,+7.24,17.15,139.91%,0%/3%(阳),2%,3%,5%,14%,6%,5%
300610,晨化股份,2024-03-18,0.59,6.62,-2.17,+4.45,21.0,207.84%,-6%/-4%(阳),-4%,-8%,-9%,-10%,-6%,-8%
300613,富瀚微,2024-12-19,7.18,15.01,+0.17,+15.18,20.45,207.37%,-3%/6%(阳),2%,5%,3%,6%,8%,-1%
300614,百川畅银,2022-07-04,7.32,11.99,-3.01,+8.98,19.36,176.05%,-8%/-4%(阴),-6%,-8%,-7%,-3%,4%,7%
300618,寒锐钴业,2024-04-02,14.45,14.63,+1.38,+16.01,19.34,379.53%,-5%/7%(阳),5%,2%,-2%,-6%,1%,-7%
300619,金银河,2021-09-15,12.5,18.38,-3.06,+15.32,23.04,120.33%,-14%/-2%(阴),-8%,-13%,-11%,-16%,-18%,-22%
300619,金银河,2021-10-25,6.69,13.53,-1.60,+11.93,23.87,102.42%,-6%/2%(阴),-1%,-6%,-6%,-6%,-9%,-10%
300619,金银河,2024-09-04,7.48,14.14,+1.46,+15.61,22.86,173.91%,-9%/-2%(阴),5%,-4%,-2%,3%,6%,3%
300620,光库科技,2023-04-19,4.62,8.29,+1.62,+9.90,19.82,159.96%,-1%/7%(阳),1%,5%,1%,-4%,-17%,-18%
300626,华瑞股份,2025-10-21,-1.97,5.29,-6.48,-1.18,17.91,135.01%,-3%/7%(阳),2%,7%,5%,7%,3%,13%
300626,华瑞股份,2026-05-26,9.48,16.2,+3.74,+19.94,18.85,228.88%,-5%/0%(阴),-1%,-10%,-17%,-18%,-17%,-20%
300630,未找到标的,2024-08-19,10.92,13.7,+5.94,+19.64,22.41,187.54%,-6%/14%(阳),3%,0%,-9%,-13%,-2%,-5%
300631,久吾高科,2025-05-20,5.25,10.82,-4.39,+6.43,15.53,140.7%,-8%/-4%(阴),-10%,-11%,-11%,-12%,-8%,-8%
300637,扬帆新材,2024-07-22,9.55,17.62,-0.69,+16.93,22.55,167.22%,-5%/0%(阴),-4%,-8%,-10%,-9%,-12%,-6%
300639,凯普生物,2024-08-13,13.36,15.64,+0.35,+15.99,17.3,255.47%,-6%/15%(阳),29%,28%,22%,12%,0%,-5%
300641,正丹股份,2024-04-30,14.37,14.02,+0.86,+14.89,18.14,129.42%,-6%/20%(板),38%,38%(板),38%,45%,34%,40%
300642,透景生命,2026-08-26,6.42,15.68,+0.43,+16.11,14.07,379.09%,-4%/2%(阳),17%,0%,18%(板),16%,16%,2%
300643,万通智控,2021-11-01,0.15,5.94,-3.96,+1.98,16.89,137.79%,-1%/2%(阳),1%,7%,6%,6%,5%,7%
300645,正元智慧,2025-06-16,11.81,18.36,+0.05,+18.42,16.32,140.12%,-8%/-3%(阴),5%,-1%,-10%,-8%,-2%,-4%
300647,超频三,2020-10-29,2.1,21.86,-7.19,+14.67,18.97,128.31%,-10%/-2%(阴),-3%,-4%,-7%,-1%,4%,5%
300647,超频三,2024-08-09,0.0,13.28,-4.80,+8.49,17.48,148.87%,-6%/0%(阴),4%,13%,7%,5%,-4%,9%(板)
300648,星云股份,2024-03-27,7.53,13.45,+5.38,+18.83,20.34,246.26%,-7%/2%(阳),5%,5%,10%,5%,-1%,-2%
300648,星云股份,2025-02-19,5.57,11.76,-3.99,+7.77,18.37,184.41%,-7%/-5%(阳),-2%,4%,-2%,-2%,1%,0%
300649,杭州园林,2023-05-26,2.79,19.11,-3.97,+15.14,20.99,212.71%,-8%/-2%(阳),-2%,-8%,-8%,-10%,-6%,-3%
300655,晶瑞电材,2023-03-28,1.9,11.97,-4.19,+7.78,10.99,111.52%,-4%/3%(阳),5%,1%,8%,12%,11%,6%
300656,民德电子,2026-09-17,-3.35,4.8,-3.69,+1.12,21.14,116.24%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
300658,延江股份,2020-09-11,2.41,13.73,-3.16,+10.57,19.23,113.93%,-6%/8%(阳),7%,5%,-2%,-5%,-6%,7%
300658,延江股份,2020-12-23,-1.5,5.79,-7.16,-1.36,21.84,85.51%,-6%/-1%(阴),-1%,10%,9%,7%,6%,4%
300659,中孚信息,2021-11-25,5.01,14.99,-5.98,+9.01,19.8,125.21%,-4%/1%(阳),2%,3%,6%,3%,-2%,-4%
300659,中孚信息,2025-11-18,4.66,10.89,-1.18,+9.71,19.33,187.48%,-6%/-1%(阴),-3%,-5%,-6%,-1%,-3%,-2%
300660,江苏雷利,2022-07-01,4.34,21.17,-4.92,+16.25,16.33,115.36%,5%/19%(阳),10%,0%,-10%,-10%,-15%,-18%
300660,江苏雷利,2024-12-02,12.41,14.2,+3.39,+17.59,20.07,164.44%,-6%/-1%(阴),0%,0%,-2%,12%,18%,8%
300661,圣邦股份,2025-09-16,-4.74,3.95,-6.94,-3.00,4.08,69.19%,-1%/4%(阳),7%,3%,0%,-1%,1%,0%
300662,科锐国际,2024-09-27,7.46,11.25,+5.01,+16.26,16.29,127.63%,2%/20%(板),43%,29%,14%,9%,8%,7%
300663,科蓝软件,2021-12-15,7.17,13.61,+3.45,+17.06,16.55,175.42%,0%/7%(阳),6%,6%,6%,4%,0%,0%
300666,江丰电子,2025-09-25,1.3,7.09,-2.63,+4.46,19.48,121.23%,-2%/7%(阳),10%,7%,7%,1%,14%,12%
300667,必创科技,2024-06-19,1.74,9.21,-4.74,+4.46,21.0,166.84%,-6%/-3%(阴),-8%,-8%,-5%,-7%,-5%,-2%
300670,大烨智能,2025-07-03,4.45,18.32,+0.51,+18.83,17.71,216.67%,-8%/0%(阴),-4%,-1%,-2%,4%,-4%,-6%
300675,建科院,2024-11-29,1.96,14.08,-5.10,+8.97,18.37,144.29%,-7%/19%(阳),5%,-1%,-5%,2%,-4%,-2%
300678,中科信息,2020-09-11,1.95,17.32,-9.90,+7.42,17.13,144.12%,-3%/20%(板),17%,11%,8%,4%,6%,-3%
300678,中科信息,2021-06-30,6.04,12.17,-1.73,+10.44,17.18,129.0%,-7%/-2%(阴),-2%,-4%,-9%,-10%,-11%,-11%
300678,中科信息,2021-11-30,7.95,18.69,-1.47,+17.23,20.9,172.45%,1%/19%(板),26%,10%,3%,-3%,-5%,0%
300679,电连技术,2026-04-09,9.74,10.03,+2.02,+12.05,18.82,160.59%,-4%/0%(阴),-3%,-1%,-4%,-1%,0%,1%
300679,电连技术,2026-08-18,8.17,4.87,+3.38,+8.25,18.22,156.24%,-12%/-2%(阴),-6%,-4%,-7%,-5%,-5%,-3%
300682,朗新科技,2025-06-17,1.86,12.36,-2.30,+10.06,19.93,146.34%,-5%/0%(阴),7%,-3%,2%,2%,5%,21%
300684,中石科技,2021-11-09,4.8,10.28,-2.76,+7.52,19.52,130.11%,-2%/2%(阳),-1%,-3%,-4%,-4%,-9%,-5%
300684,中石科技,2023-04-21,5.21,7.88,-0.96,+6.92,16.87,172.93%,-1%/7%(阳),18%,36%,21%,15%,14%,7%
300686,智动力,2023-05-22,7.77,19.79,-4.51,+15.28,21.21,268.61%,-7%/-3%(阳),-3%,-6%,-10%,-12%,-8%,-10%
300688,创业黑马,2023-03-20,14.25,12.56,+6.03,+18.59,19.07,183.61%,-5%/5%(阳),9%,13%,18%,37%(板),34%,40%
300688,创业黑马,2024-10-29,11.28,10.89,+7.13,+18.03,17.41,219.8%,-9%/1%(阴),-2%,-7%,-17%,-13%,-15%,-15%
300689,澄天伟业,2021-08-13,4.25,19.32,-7.04,+12.27,20.63,163.61%,-7%/-1%(阴),-4%,-7%,-7%,-7%,-11%,-9%
300689,澄天伟业,2025-08-06,7.03,18.27,-3.00,+15.27,22.26,204.05%,-6%/4%(阳),6%,11%,11%,2%,-1%,-3%
300690,双一科技,2021-09-16,6.53,17.93,-4.58,+13.35,20.81,180.68%,-6%/9%(阳),6%,2%,-5%,-7%,-4%,3%
300690,双一科技,2024-07-26,4.72,12.04,-1.66,+10.39,22.1,126.86%,-5%/4%(阳),8%,14%,8%,11%,4%,-1%
300692,中赋科技,2024-11-07,6.74,15.42,-5.69,+9.73,20.47,203.12%,-6%/-1%(阴),-5%,-6%,-7%,-8%,-9%,-11%
300695,兆丰股份,2025-03-14,15.38,12.09,+4.00,+16.10,16.31,148.9%,-8%/8%(阳),17%,14%,9%,1%,-1%,-3%
300697,电工合金,2021-02-23,1.24,17.41,-4.19,+13.22,16.29,184.48%,-6%/-1%(阳),3%,-6%,-5%,-7%,2%,-4%
300698,万马科技,2021-09-15,4.36,11.86,-3.31,+8.54,20.35,182.84%,-8%/-2%(阴),9%,3%,0%,0%,10%,1%
300706,阿石创,2021-07-28,0.17,17.88,-8.90,+8.98,14.19,165.67%,-3%/8%(阳),5%,2%,-3%,-6%,-6%,-7%
300706,阿石创,2025-07-28,9.18,13.7,-0.99,+12.71,12.99,151.9%,-7%/-2%(阴),9%,5%,0%,-3%,12%,13%
300707,威唐工业,2023-11-16,14.08,16.61,+3.39,+20.00,20.79,349.0%,-4%/9%(阳),6%,3%,-2%,1%,-2%,-7%
300711,广哈通信,2024-11-27,3.16,16.23,-6.75,+9.48,19.12,224.68%,1%/20%(阳),11%,4%,3%,0%,-2%,12%
300711,广哈通信,2026-08-07,4.68,8.93,+2.47,+11.40,20.3,219.66%,-7%/0%(阴),-4%,-6%,-8%,-5%,-8%,-10%
300713,英可瑞,2023-02-07,3.83,12.18,-4.87,+7.31,14.54,125.32%,-4%/3%(阴),-4%,-7%,-2%,-4%,6%,11%
300716,*ST泉为,2023-02-14,5.25,13.36,-2.81,+10.55,16.38,89.73%,-1%/6%(阳),1%,-6%,-13%,-15%,-16%,-14%
300717,华信新材,2020-10-22,5.16,19.56,-2.10,+17.46,22.67,178.34%,-10%/-3%(阴),-8%,-10%,-13%,-14%,-15%,-18%
300718,长盛轴承,2025-01-21,12.63,19.08,-0.13,+18.95,22.42,132.17%,-3%/5%(阳),1%,7%,5%,11%,20%(板),35%
300718,长盛轴承,2025-02-07,8.01,15.45,-2.40,+13.05,21.66,121.64%,-4%/0%(阴),7%,7%,6%,-5%,11%(板),28%
300718,长盛轴承,2025-02-18,6.07,17.69,-2.26,+15.44,22.89,125.23%,0%/19%(板),43%,34%,32%,39%,39%,29%
300719,安达维尔,2020-09-22,17.52,22.74,-2.99,+19.75,19.09,154.78%,-11%/-6%(阴),-9%,-2%,1%,7%,21%,15%
300719,安达维尔,2026-02-24,-2.87,4.26,-4.26,+0.00,20.05,94.77%,-2%/1%(阴),-1%,-2%,1%,-4%,-9%,-9%
300721,怡达股份,2022-09-06,12.25,16.14,-0.94,+15.19,19.28,160.22%,-5%/1%(阴),-1%,-4%,-5%,-8%,-8%,-11%
300721,怡达股份,2024-05-08,6.09,14.91,+0.55,+15.46,14.12,262.44%,-9%/-3%(阳),-9%,-17%,-16%,-17%,-17%,-18%
300721,怡达股份,2026-04-24,18.71,23.06,-3.05,+20.01,4.0,275.53%,-6%/11%(阳),11%,9%,6%,3%,-2%,-4%
300723,一品红,2025-04-14,19.3,19.58,+0.43,+20.01,20.74,148.73%,-10%/1%(阴),-6%,-8%,-6%,-5%,-5%,-3%
300723,一品红,2025-05-21,6.46,17.88,-3.22,+14.66,11.44,152.43%,-6%/-2%(阴),0%,-4%,-6%,-5%,0%,9%
300724,捷佳伟创,2025-08-04,4.25,7.55,-0.47,+7.09,9.39,124.71%,-3%/1%(阴),-2%,-4%,-2%,-3%,-2%,0%
300725,药石科技,2021-08-03,3.28,6.17,-1.76,+4.41,16.4,74.93%,-3%/0%(阳),4%,1%,1%,0%,-2%,-2%
300727,润禾材料,2022-08-11,10.47,17.29,-1.04,+16.26,18.99,170.25%,-6%/-2%(阴),-5%,-4%,-8%,-12%,-12%,-17%
300730,科创信息,2020-09-24,-0.15,15.69,-5.74,+9.95,12.47,132.73%,-8%/4%(阳),8%,3%,9%,14%,32%,21%
300735,光弘科技,2022-08-12,5.62,6.91,+1.60,+8.51,19.42,163.56%,0%/6%(阳),9%,11%,7%,5%,0%,-1%
300739,明阳电路,2021-07-28,16.67,13.0,+6.95,+19.96,19.04,404.66%,-6%/15%(阳),5%,16%(板),23%,9%,1%,4%
300739,明阳电路,2024-12-18,9.2,20.11,-3.56,+16.55,20.41,173.98%,-12%/-5%(阳),-2%,-4%,-6%,-7%,-3%,-3%
300740,水羊股份,2022-07-19,1.02,6.53,-2.18,+4.35,11.91,90.08%,0%/12%(阳),11%,7%,9%,19%,24%,23%
300740,水羊股份,2023-07-31,12.34,15.18,+0.00,+15.18,8.67,127.49%,-1%/4%(阳),3%,5%,6%,4%,2%,0%
300741,华宝股份,2021-11-24,8.86,12.27,-2.39,+9.88,16.68,127.49%,-4%/1%(阳),5%,10%,4%,1%,-1%,-9%
300743,天地数码,2022-03-17,12.0,12.29,+7.71,+20.00,18.85,245.15%,-10%/-4%(阴),-7%,-8%,-10%,-13%,-10%,-11%
300745,欣锐科技,2024-05-30,8.71,10.55,+1.95,+12.49,20.12,259.27%,-4%/7%(阴),-4%,-13%,-14%,-19%,-23%,-23%
300748,金力永磁,2025-08-26,2.86,9.27,-0.69,+8.58,18.75,127.71%,-2%/15%(阳),18%,18%,11%,6%,3%,2%
300749,顶固集创,2022-03-23,2.94,14.29,-9.45,+4.83,21.19,160.64%,-9%/-5%(阴),-7%,-10%,-12%,1%,0%,-5%
300752,隆利科技,2021-10-27,5.09,10.18,-1.83,+8.36,20.0,165.78%,-7%/-3%(阴),9%,8%,20%,10%,6%,24%
300753,爱朋医疗,2022-12-02,9.8,17.65,-1.96,+15.69,18.24,114.57%,-3%/5%(阴),4%,-2%,-2%,-4%,-2%,2%
300756,金马游乐,2021-04-28,3.37,20.63,-1.01,+19.62,14.92,221.38%,-6%/0%(阴),0%,-4%,5%,6%,8%,4%
300757,罗博特科,2022-06-23,8.63,16.07,+2.00,+18.07,20.2,252.91%,-4%/2%(阴),15%,13%,5%,-2%,-4%,-8%
300757,罗博特科,2023-06-08,1.61,9.08,-3.81,+5.27,16.31,125.45%,-3%/7%(阳),12%,5%,5%,17%,13%,27%
300757,罗博特科,2025-08-14,1.35,3.5,-2.07,+1.43,18.75,73.35%,-5%/-2%(阴),2%,1%,-2%,6%,10%,30%(板)
300758,七彩化学,2022-06-29,2.84,13.4,-3.74,+9.67,20.27,154.07%,-5%/-1%(阳),2%,7%,2%,-2%,-2%,-8%
300762,上海瀚讯,2021-01-05,8.41,15.4,+4.21,+19.61,18.24,201.97%,-6%/-1%(阴),0%,5%,8%,5%,3%,2%
300766,每日互动,2021-12-01,9.57,11.34,+2.48,+13.82,19.42,206.17%,-7%/1%(阴),-5%,-8%,-12%,-13%,-13%,-13%
300767,震安科技,2025-08-19,7.25,8.16,+0.86,+9.01,14.08,130.35%,-2%/5%(阴),1%,18%(板),27%,23%,24%,19%
300769,德方纳米,2024-09-25,5.75,7.05,+3.36,+10.41,19.57,173.45%,-2%/3%(阳),18%,36%(板),63%(板),81%,63%,42%
300771,智莱科技,2021-12-14,5.88,22.27,-5.31,+16.97,18.49,219.91%,-5%/-3%(阴),-4%,-4%,-7%,-7%,-8%,-10%
300771,智莱科技,2022-07-18,0.07,8.58,-3.02,+5.56,12.39,111.68%,0%/8%(阳),7%,5%,6%,8%,8%,6%
300773,拉卡拉,2025-05-30,3.41,9.47,+1.05,+10.53,21.42,147.49%,-1%/10%(阴),-2%,3%,2%,-1%,0%,-2%
300774,倍杰特,2025-11-21,1.49,14.71,-5.72,+8.99,15.0,209.03%,-2%/9%(阳),9%,-1%,-3%,-4%,-3%,-6%
300775,三角防务,2025-11-07,5.13,15.3,-4.15,+11.15,4.63,194.37%,-3%/2%(阴),1%,-4%,-8%,-9%,-9%,-12%
300776,帝尔激光,2024-10-28,6.25,13.48,+0.01,+13.49,19.94,141.9%,-8%/6%(阴),-4%,1%,-7%,-8%,-6%,-3%
300779,惠城环保,2026-07-23,1.98,7.38,-4.50,+2.88,19.13,96.73%,-3%/14%(阳),17%,15%,13%,9%,17%,21%
300781,因赛集团,2024-03-14,-2.32,12.68,-6.36,+6.33,21.25,95.1%,-7%/1%(阴),10%,14%,22%,26%,29%,14%
300789,唐源电气,2021-09-24,1.76,16.19,-7.11,+9.08,17.61,272.79%,-7%/15%(阳),5%,2%,1%,1%,-2%,-7%
300793,佳禾智能,2020-12-10,2.14,13.82,-7.03,+6.78,19.83,117.83%,-7%/-2%(阴),-3%,-1%,1%,-4%,-5%,-9%
300798,锦鸡股份,2023-10-25,12.16,26.66,-7.02,+19.64,19.53,216.91%,-10%/2%(阴),-11%,-11%,-14%,-15%,-18%,-17%
300798,锦鸡股份,2025-06-10,15.32,15.1,+0.91,+16.00,19.89,172.05%,-8%/6%(阳),0%,18%,23%,16%,8%,-2%
300799,未找到标的,2021-12-31,1.53,11.65,-6.89,+4.76,16.36,139.28%,-5%/11%(阳),6%,-1%,-4%,-6%,-6%,-11%
300805,电声股份,2021-12-15,-5.15,5.29,-7.17,-1.88,19.8,107.82%,-3%/8%(阳),13%,19%,9%,14%,13%,8%
300807,天迈科技,2023-08-24,0.06,16.06,-8.60,+7.47,19.78,146.85%,-6%/-1%(阳),4%,-3%,-2%,-5%,-2%,-5%
300807,天迈科技,2024-03-20,4.49,16.4,-7.48,+8.92,19.88,114.77%,-5%/3%(阳),-2%,-8%,-11%,-5%,-5%,-4%
300811,铂科新材,2023-11-16,1.34,8.65,-3.00,+5.66,19.54,126.45%,1%/16%(阳),13%,16%,7%,3%,0%,-2%
300812,易天股份,2021-11-03,3.79,7.91,+0.93,+8.84,20.76,179.93%,-3%/2%(阳),3%,2%,3%,1%,4%,5%
300812,易天股份,2024-01-02,4.54,17.48,-3.34,+14.14,18.03,165.61%,-7%/1%(阴),-6%,-14%,-19%,-19%,-24%,-25%
300814,中富电路,2025-08-18,10.37,12.68,+3.53,+16.21,18.8,179.22%,-4%/0%(阴),-5%,-7%,-9%,-6%,-7%,-6%
300815,玉禾田,2021-09-01,6.98,11.08,-1.09,+9.99,20.15,147.97%,-7%/-2%(阳),-5%,-10%,-9%,-10%,0%,-1%
300819,聚杰微纤,2025-03-07,10.01,14.4,+3.25,+17.65,16.84,302.81%,-1%/11%(阳),26%(板),36%,26%,20%,35%(板),43%
300819,聚杰微纤,2026-05-08,13.27,16.2,+1.80,+18.00,20.95,181.37%,-1%/11%(阳),6%,14%,9%,11%,3%,1%
300821,东岳硅材,2021-07-23,3.63,9.62,-0.07,+9.56,17.04,154.46%,-6%/0%(阴),-2%,-8%,-7%,-4%,-5%,-5%
300822,贝仕达克,2025-04-22,-2.86,14.3,-4.52,+9.78,20.37,244.4%,0%/6%(阴),12%,2%,1%,-1%,-2%,2%
